objectid,parentid,title,date,description,subject,location,creator,latitude,longitude,source,digital_collection,identifier,language,rights,rightsstatement,format_original,type,format,filename,display_template,object_location,image_small,image_thumb
cities974,,"Men with horses in front of Idaho Livery. Vollmer, Idaho.",1913,"C.A. Christenson, proprietor. Vollmer later became Craigmont, Idaho",horses; livery,Vollmer,,46.243434,-116.464477,"Idaho Cities and Towns Collection, Photo Group 5, Special Collections and Archives, University of Idaho Library, https://www.lib.uidaho.edu/special-collections/","Idaho Cities and Towns Collection, https://www.lib.uidaho.edu/digital/cities/",5-098-1a,eng,"Material determined to be in Public Domain based on date of publication. Material made available by the University of Idaho Library. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/NoC-US/1.0/,5.5x8.25 black and white print,Image;StillImage,image/jpeg,cities974.jpg,image,/objects/cities974.jpg,/objects/small/cities974_sm.jpg,/objects/thumbs/cities974_th.jpg
cities985,,"4th of July parade looking west on Main Street. Mohler, Idaho.",1908,,main streets; parades; horses,Mohler,,46.289915,-116.34617,"Idaho Cities and Towns Collection, Photo Group 5, Special Collections and Archives, University of Idaho Library, https://www.lib.uidaho.edu/special-collections/","Idaho Cities and Towns Collection, https://www.lib.uidaho.edu/digital/cities/",5-100-1b,eng,"Material determined to be in Public Domain based on date of publication. Material made available by the University of Idaho Library. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/NoC-US/1.0/,8x10 black and white print,Image;StillImage,image/jpeg,cities985.jpg,image,/objects/cities985.jpg,/objects/small/cities985_sm.jpg,/objects/thumbs/cities985_th.jpg
cities986,,"Main street looking east. Mohler, Idaho.",1908,"School in foreground, Christian church in background, longest building center right is general store",main streets,Mohler,,46.289915,-116.34617,"Idaho Cities and Towns Collection, Photo Group 5, Special Collections and Archives, University of Idaho Library, https://www.lib.uidaho.edu/special-collections/","Idaho Cities and Towns Collection, https://www.lib.uidaho.edu/digital/cities/",5-100-1,eng,"Material determined to be in Public Domain based on date of publication. Material made available by the University of Idaho Library. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/NoC-US/1.0/,8x10 black and white print,Image;StillImage,image/jpeg,cities986.jpg,image,/objects/cities986.jpg,/objects/small/cities986_sm.jpg,/objects/thumbs/cities986_th.jpg
cities987,,"Mohler Blacksmith Shop. Mohler, Idaho.",1908,Men working in shop: S.J. Doggett and john Collins?,interiors; smithies; blacksmith,Mohler,,46.288751,-116.347672,"Idaho Cities and Towns Collection, Photo Group 5, Special Collections and Archives, University of Idaho Library, https://www.lib.uidaho.edu/special-collections/","Idaho Cities and Towns Collection, https://www.lib.uidaho.edu/digital/cities/",5-100-2a,eng,"Material determined to be in Public Domain based on date of publication. Material made available by the University of Idaho Library. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/NoC-US/1.0/,8x10 black and white print,Image;StillImage,image/jpeg,cities987.jpg,image,/objects/cities987.jpg,/objects/small/cities987_sm.jpg,/objects/thumbs/cities987_th.jpg
cities988,,"Two views of Mohler Times Building. Mohler, Idaho.",1908,,storefronts,Mohler,,46.288751,-116.347672,"Idaho Cities and Towns Collection, Photo Group 5, Special Collections and Archives, University of Idaho Library, https://www.lib.uidaho.edu/special-collections/","Idaho Cities and Towns Collection, https://www.lib.uidaho.edu/digital/cities/",5-100-2b,eng,"Material determined to be in Public Domain based on date of publication. Material made available by the University of Idaho Library. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/NoC-US/1.0/,8x10 black and white print,Image;StillImage,image/jpeg,cities988.jpg,image,/objects/cities988.jpg,/objects/small/cities988_sm.jpg,/objects/thumbs/cities988_th.jpg
cities993,,Henry Weeks and Abe Weeks with hunting dogs.,1919,,hunters (people); dogs; houses,Troy,,46.735388,-116.76932,"Idaho Cities and Towns Collection, Photo Group 5, Special Collections and Archives, University of Idaho Library, https://www.lib.uidaho.edu/special-collections/","Idaho Cities and Towns Collection, https://www.lib.uidaho.edu/digital/cities/",5-077-06a,eng,"Material determined to be in Public Domain based on date of publication. Material made available by the University of Idaho Library. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/NoC-US/1.0/,8x10 black and white print,Image;StillImage,image/jpeg,cities993.jpg,image,/objects/cities993.jpg,/objects/small/cities993_sm.jpg,/objects/thumbs/cities993_th.jpg
cities994,,"Armistice Day? Parade. Troy, Idaho.",1918,"Automobiles, a float and groups of people",main streets; parades; automobiles,Troy,,46.736719,-116.769277,"Idaho Cities and Towns Collection, Photo Group 5, Special Collections and Archives, University of Idaho Library, https://www.lib.uidaho.edu/special-collections/","Idaho Cities and Towns Collection, https://www.lib.uidaho.edu/digital/cities/",5-077-05g,eng,"Material determined to be in Public Domain based on date of publication. Material made available by the University of Idaho Library. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/NoC-US/1.0/,8x10 black and white print,Image;StillImage,image/jpeg,cities994.jpg,image,/objects/cities994.jpg,/objects/small/cities994_sm.jpg,/objects/thumbs/cities994_th.jpg
cities1049,,"E.S. Sweet sawmill. Near Keuterville, Idaho.",1899,,sawmills; horses; loggers; wagons,Keuterville,,46.034683,-116.439725,"Idaho Cities and Towns Collection, Photo Group 5, Special Collections and Archives, University of Idaho Library, https://www.lib.uidaho.edu/special-collections/","Idaho Cities and Towns Collection, https://www.lib.uidaho.edu/digital/cities/",5-131-1a,eng,"Material determined to be in Public Domain based on date of publication. Material made available by the University of Idaho Library. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/NoC-US/1.0/,5x8 black and white print,Image;StillImage,image/jpeg,cities1049.jpg,image,/objects/cities1049.jpg,/objects/small/cities1049_sm.jpg,/objects/thumbs/cities1049_th.jpg
cities1051,,"E.S. Sweet sawmill. Near Keuterville, Idaho.",1899,Matt 'Van Winkle Bros. Art Galleries',sawmills; horses; loggers,Keuterville,,46.034683,-116.439725,"Idaho Cities and Towns Collection, Photo Group 5, Special Collections and Archives, University of Idaho Library, https://www.lib.uidaho.edu/special-collections/","Idaho Cities and Towns Collection, https://www.lib.uidaho.edu/digital/cities/",5-131-1b,eng,"Material determined to be in Public Domain based on date of publication. Material made available by the University of Idaho Library. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/NoC-US/1.0/,5x8 black and white print,Image;StillImage,image/jpeg,cities1051.jpg,image,/objects/cities1051.jpg,/objects/small/cities1051_sm.jpg,/objects/thumbs/cities1051_th.jpg
cities1151,,People on Main Street before the 1914 Fire,1915,"Bovill Main Street, lined with stores, before the fire of 1914.",businesses; streets,Bovill,,46.859604,-116.393459,"LCHS Photograph Collection, Latah County Historical Society, Moscow, Idaho, https://www.latahcountyhistoricalsociety.org/","Idaho Cities and Towns Collection, https://www.lib.uidaho.edu/digital/cities/",02-02-2003,eng,"Material determined to be in Public Domain based on date of publication. Material made available for digital preservation by the Latah County Historical Society. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/NoC-US/1.0/,black and white photographs,Image;StillImage,image/jpeg,cities1151.jpg,image,/objects/cities1151.jpg,/objects/small/cities1151_sm.jpg,/objects/thumbs/cities1151_th.jpg
cities1166,,Women on the Porch of the Bovill Hotel,1910,"Women stand on the front porch of the Bovill Hotel, surrounded by trees.",businesses; hotels; trees,Bovill,,46.859604,-116.393459,"LCHS Photograph Collection, Latah County Historical Society, Moscow, Idaho, https://www.latahcountyhistoricalsociety.org/","Idaho Cities and Towns Collection, https://www.lib.uidaho.edu/digital/cities/",02-03-2003,eng,"Material determined to be in Public Domain based on date of publication. Material made available for digital preservation by the Latah County Historical Society. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/NoC-US/1.0/,postcards,Image;StillImage,image/jpeg,cities1166.jpg,image,/objects/cities1166.jpg,/objects/small/cities1166_sm.jpg,/objects/thumbs/cities1166_th.jpg
cities1211,,House at Warren Meadows,1904,"Gwen, Dorothy, Mrs. Bovill, and others standing in front of a new house at Warren Meadows.",houses; women; children,Bovill,,46.859604,-116.393459,"LCHS Photograph Collection, Latah County Historical Society, Moscow, Idaho, https://www.latahcountyhistoricalsociety.org/","Idaho Cities and Towns Collection, https://www.lib.uidaho.edu/digital/cities/",02-05-2001,eng,"Material determined to be in Public Domain based on date of publication. Material made available for digital preservation by the Latah County Historical Society. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/NoC-US/1.0/,black and white photographs,Image;StillImage,image/jpeg,cities1211.jpg,image,/objects/cities1211.jpg,/objects/small/cities1211_sm.jpg,/objects/thumbs/cities1211_th.jpg
cities1223,,Bovill Public School,1914,Students stand outside the Bovill Public School with a teacher standing on the stairs.,children; schools,Bovill,,46.859604,-116.393459,"LCHS Photograph Collection, Latah County Historical Society, Moscow, Idaho, https://www.latahcountyhistoricalsociety.org/","Idaho Cities and Towns Collection, https://www.lib.uidaho.edu/digital/cities/",02-06-2002,eng,"Material determined to be in Public Domain based on date of publication. Material made available for digital preservation by the Latah County Historical Society. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/NoC-US/1.0/,black and white photographs,Image;StillImage,image/jpeg,cities1223.jpg,image,/objects/cities1223.jpg,/objects/small/cities1223_sm.jpg,/objects/thumbs/cities1223_th.jpg
cities1228,,Opera House [02],1913,The Bovill Opera House.,opera houses,Bovill,,46.859604,-116.393459,"LCHS Photograph Collection, Latah County Historical Society, Moscow, Idaho, https://www.latahcountyhistoricalsociety.org/","Idaho Cities and Towns Collection, https://www.lib.uidaho.edu/digital/cities/",02-06-2007,eng,"Material determined to be in Public Domain based on date of publication. Material made available for digital preservation by the Latah County Historical Society. For more information, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",https://rightsstatements.org/vocab/NoC-US/1.0/,black and white photographs,Image;StillImage,image/jpeg,cities1228.jpg,image,/objects/cities1228.jpg,/objects/small/cities1228_sm.jpg,/objects/thumbs/cities1228_th.jpg
